0,101,0
1,144,7
2,111,0
3,107,0
4,138,0
5,141,0
6,123,0
7,720,21
8,256,4
9,194,16
10,202,59
11,1133,2077
12,866,1840
13,432,659
14,2368,470
15,774,156
16,332,45
17,208,10
18,195,0
19,209,0
20,177,0
21,138,0
22,131,0
23,211,0
24,176,0
25,178,0
26,249,0
27,160,0
28,112,0
29,121,0
30,122,7
31,157,0
32,139,0
33,205,0
34,155,0
35,115,0
36,133,0
37,178,0
38,141,0
39,176,0
40,155,0
41,147,0
42,136,0
43,121,0
44,112,0
45,201,0
46,122,0
47,97,0
48,112,0
49,99,0
50,113,0
51,112,0
52,116,0
53,126,0
54,113,0
55,84,0
56,149,0
57,144,0
58,161,0
59,133,0
60,186,0
61,222,15
62,667,1711
63,1021,2171
64,540,722
65,1684,629
66,973,167
67,317,30
68,187,1
69,162,0
70,115,0
71,111,0
72,178,0
73,217,0
74,179,0
75,144,0
76,112,0
77,105,0
78,102,0
79,109,0
80,112,0
81,80,0
82,82,0
83,107,0
84,112,0
85,192,0
86,103,0
87,182,0
88,126,0
89,170,0
90,208,0
91,112,0
92,96,0
93,91,0
94,64,0
95,106,0
96,159,0
97,138,0
98,128,0
99,165,0
100,159,0
101,205,0
102,222,0
103,122,0
104,150,0
105,193,0
106,238,0
107,249,0
108,174,0
109,141,0
110,160,0
111,204,0
112,206,0
113,168,0
114,141,0
115,330,0
116,201,16
117,547,1098
118,1216,2352
119,688,960
120,1889,560
121,891,129
122,414,21
123,295,11
124,240,0
125,239,0
126,157,0
127,208,0
128,138,0
129,163,0
130,195,0
131,147,0
132,114,0
133,142,0
134,127,0
135,163,0
136,103,0
137,114,0
138,146,0
139,113,0
140,64,0
141,128,0
142,125,0
143,78,0
144,80,0
145,59,0
146,64,0
147,113,0
148,107,0
149,108,0
150,96,0
151,105,0
152,96,0
153,159,0
154,132,0
155,185,0
156,165,0
157,150,0
158,169,5
159,3760,304
160,3735,273
161,3756,195
162,3757,226
163,3758,183
164,3760,138
165,3761,265
166,3760,307
167,3761,317
168,2001,773
169,3760,2005
170,2710,1648
171,1310,464
172,1456,243
173,660,101
174,478,80
175,3766,341
176,3756,176
177,678,50
178,689,71
179,3751,100
180,608,112
181,1514,103
182,2598,100
183,2159,121
184,853,66
185,822,108
186,1220,93
187,2473,148
188,3760,330
189,3760,327
190,3756,414
191,3758,297
192,3756,351
193,3754,317
194,3762,759
195,3764,398
196,3761,432
197,3760,453
198,3757,323
199,3763,608
200,3760,318
201,3762,380
202,3761,234
203,3761,144
204,3759,395
205,3760,148
206,1040,129
207,449,128
208,214,141
209,3095,138
210,3760,279
211,3760,827
212,3765,425
213,3760,473
214,3759,675
215,3760,411
216,3759,334
217,3757,431
218,3754,304
219,3714,1058
220,3798,3087
221,3760,1428
222,3760,735
223,3754,320
224,1002,100
225,3751,122
226,1280,25
227,3760,166
228,3760,337
229,3760,542
230,3753,912
231,3760,418
232,3247,121
233,3749,364
234,2253,90
235,2559,167
236,3757,193
237,630,171
238,320,191
239,1691,267
240,3129,270
241,3765,253
242,3761,322
243,3759,393
244,3759,208
245,3760,319
246,3760,445
247,3760,740
248,3761,470
249,3755,471
250,3760,395
251,3759,437
252,3754,451
253,3759,437
254,3758,1110
255,3759,496
256,3762,242
257,1859,98
