0,178,12
1,206,3
2,78,9
3,61,4
4,56,0
5,48,1
6,46,0
7,60,0
8,67,0
9,1583,0
10,253,41
11,77,5
12,49,0
13,46,0
14,54,0
15,51,0
16,59,0
17,51,0
18,48,0
19,48,0
20,46,0
21,44,0
22,49,0
23,51,0
24,58,0
25,48,0
26,59,0
27,83,0
28,102,0
29,94,0
30,83,16
31,747,5
32,150,10
33,74,19
34,112,38
35,155,55
36,171,108
37,192,79
38,169,65
39,225,82
40,354,112
41,1002,584
42,199,105
43,97,27
44,69,0
45,48,0
46,49,0
47,102,0
48,144,0
49,217,0
50,203,0
51,108,0
52,89,0
53,89,0
54,71,0
55,161,0
56,101,0
57,97,0
58,57,0
59,48,0
60,59,0
61,51,0
62,64,0
63,57,0
64,80,0
65,57,0
66,59,0
67,55,0
68,55,0
69,53,0
70,48,0
71,62,0
72,60,0
73,51,0
74,76,0
75,54,0
76,1073,0
77,208,0
78,74,0
79,73,0
80,74,0
81,113,0
82,101,0
83,116,14
84,95,0
85,112,0
86,128,1
87,135,0
88,167,12
89,136,2
90,192,48
91,320,79
92,1719,119
93,507,162
94,662,113
95,332,186
96,742,447
97,605,498
98,368,153
99,987,29
100,198,0
101,68,0
102,220,0
103,369,0
104,381,0
105,170,0
106,244,0
107,96,0
108,64,0
109,47,0
110,33,0
111,1452,0
112,190,0
113,51,0
114,45,0
115,47,0
116,38,0
117,53,0
118,58,0
119,58,0
120,63,0
121,58,0
122,48,0
123,57,0
124,66,0
125,48,0
126,52,0
127,64,0
128,48,0
129,59,10
130,55,0
131,83,0
132,96,0
133,97,0
134,99,5
135,75,16
136,66,0
137,80,8
138,66,9
139,67,2
140,144,59
141,1008,489
142,258,235
143,131,59
144,62,9
145,49,0
146,47,0
147,256,0
148,370,0
149,188,0
150,80,0
151,80,0
152,50,0
153,44,0
154,59,0
155,273,0
156,594,0
157,97,0
158,48,0
159,58,0
160,48,0
161,48,0
162,42,0
163,45,0
164,128,27
165,69,37
166,64,17
167,63,3
168,57,16
169,58,35
170,48,14
171,64,16
172,108,16
173,96,6
174,144,26
175,140,23
176,174,15
177,179,45
178,150,26
179,167,13
180,191,27
181,138,18
182,193,43
183,225,33
184,181,28
185,197,55
186,232,112
187,882,350
188,494,273
189,272,122
190,75,14
191,50,0
192,46,0
193,48,0
194,131,0
195,256,0
196,426,0
197,262,0
198,127,0
199,101,0
200,61,0
201,39,0
202,47,0
203,56,0
204,43,0
205,48,0
206,48,0
207,48,0
208,53,0
209,48,0
210,48,0
211,38,0
212,46,0
213,47,0
214,48,0
215,39,0
216,57,0
217,48,0
218,48,0
219,42,0
220,51,0
221,52,0
222,53,0
223,1015,0
224,133,0
225,86,0
226,50,0
227,1685,0
228,228,0
229,61,0
230,684,0
231,113,0
232,67,0
233,53,0
234,48,0
235,49,0
236,93,0
237,84,0
238,81,9
239,131,62
240,127,16
241,432,277
242,418,501
243,153,79
244,67,0
245,49,0
246,106,0
