0,48,0
1,42,0
2,39,0
3,49,0
4,58,0
5,49,0
6,50,0
7,37,0
8,48,0
9,60,0
10,48,0
11,66,0
12,63,0
13,49,0
14,49,0
15,45,0
16,54,0
17,49,0
18,43,0
19,48,0
20,48,0
21,43,0
22,44,0
23,44,0
24,41,0
25,47,0
26,48,0
27,38,0
28,45,0
29,39,0
30,38,0
31,48,0
32,61,0
33,51,0
34,47,0
35,82,0
36,124,18
37,394,70
38,335,565
39,444,2286
40,537,2192
41,1192,591
42,3059,304
43,1345,208
44,528,144
45,186,85
46,146,46
47,98,0
48,81,4
49,98,10
50,135,0
51,107,0
52,69,0
53,73,0
54,75,0
55,84,0
56,68,0
57,95,0
58,82,0
59,61,0
60,63,0
61,48,0
62,53,0
63,75,0
64,57,0
65,58,0
66,50,0
67,64,0
68,66,0
69,49,0
70,51,0
71,53,0
72,80,0
73,51,0
74,48,0
75,48,0
76,58,0
77,62,0
78,60,0
79,57,0
80,58,0
81,83,0
82,80,0
83,78,0
84,81,0
85,80,0
86,101,0
87,112,0
88,58,0
89,79,0
90,78,0
91,97,0
92,64,37
93,144,501
94,417,1343
95,346,1534
96,565,655
97,1559,329
98,2406,209
99,1008,206
100,496,160
101,235,38
102,112,16
103,91,0
104,72,0
105,69,0
106,66,0
107,1971,0
108,307,0
109,96,0
110,73,0
111,76,0
112,81,0
113,96,0
114,80,0
115,53,0
116,67,0
117,50,0
118,52,0
119,50,0
120,57,0
121,57,0
122,51,0
123,53,0
124,51,0
125,47,0
126,46,0
127,48,0
128,43,0
129,55,0
130,80,0
131,61,0
132,51,0
133,48,0
134,53,0
135,51,0
136,50,0
137,48,0
138,42,0
139,57,0
140,82,0
141,95,0
142,64,0
143,59,0
144,121,255
145,259,1189
146,241,1616
147,461,670
148,1897,187
149,2703,282
150,1200,202
151,403,56
152,249,31
153,157,51
154,114,74
155,127,80
156,116,75
157,93,176
158,160,140
159,113,158
160,111,80
161,169,83
162,103,141
163,80,69
164,89,65
165,137,46
166,86,68
167,93,48
168,83,16
169,127,31
170,134,16
171,164,8
172,129,45
173,125,18
174,146,32
175,133,33
176,109,29
177,176,46
178,151,45
179,144,48
180,150,52
181,160,10
182,144,45
183,146,461
184,430,2221
185,465,2291
186,399,1194
187,548,441
188,2992,193
189,1424,227
190,848,251
191,356,432
192,487,1147
193,195,901
194,169,262
195,108,246
196,90,222
197,146,55
198,173,39
199,144,60
200,80,48
201,106,16
202,157,46
203,127,32
204,123,38
205,106,38
206,77,11
207,89,16
208,86,21
209,94,14
210,105,0
211,109,4
212,80,0
213,77,0
214,141,11
215,122,6
216,137,16
217,139,21
218,85,4
219,81,0
220,88,16
221,93,0
222,67,0
223,80,0
224,147,29
225,92,48
226,81,35
227,70,0
228,63,2
229,53,11
230,85,7
231,80,0
232,138,0
233,128,14
234,64,0
235,101,1
236,117,0
237,99,3
238,146,0
239,99,3
240,67,46
241,274,487
242,346,1168
243,313,1535
244,272,1087
245,719,466
246,1895,173
247,2844,193
248,2894,202
249,1204,225
250,178,259
251,110,154
252,176,103
253,94,39
254,81,30
255,87,3
256,69,10
257,73,3
258,77,2
259,84,0
260,109,7
261,113,2
262,89,0
263,71,13
264,89,22
265,91,0
266,146,26
267,116,0
268,93,33
269,123,25
270,93,0
271,132,0
272,93,16
273,90,0
274,117,5
275,96,21
276,112,0
277,143,1
278,139,0
279,111,2
280,130,0
281,142,5
282,118,0
283,133,0
284,165,0
285,143,0
286,110,0
287,122,104
288,404,485
289,324,1313
290,173,879
291,431,527
292,750,179
293,2205,144
294,1442,284
295,606,276
296,373,399
297,144,315
298,153,178
299,124,111
300,126,65
301,151,22
302,127,37
303,78,27
304,82,3
305,93,1
306,84,0
307,110,16
308,97,15
309,118,5
310,113,0
311,107,17
312,112,11
313,96,21
314,87,18
315,80,41
316,77,26
317,70,0
318,112,26
319,109,18
320,106,27
321,94,11
322,81,21
323,101,0
324,76,15
325,79,16
326,73,16
327,88,16
328,111,18
329,139,22
330,163,0
331,111,0
332,135,0
333,283,22
334,358,0
335,176,35
336,80,93
337,199,577
338,245,1622
339,422,1655
340,295,928
341,304,374
342,2606,146
343,2223,231
344,821,305
345,400,226
346,287,326
347,130,107
348,101,78
349,105,30
350,89,9
351,99,16
352,83,0
353,89,23
354,123,0
355,161,0
356,134,1
357,86,0
358,60,10
359,77,6
360,48,31
361,45,31
362,41,7
363,48,21
364,55,26
365,73,45
366,106,26
367,173,32
368,175,48
369,213,64
370,187,46
371,144,105
372,101,54
373,66,48
374,53,47
375,76,61
376,80,17
377,79,46
378,89,26
379,97,52
380,80,114
381,80,28
382,84,67
383,212,640
384,240,1473
385,540,721
386,656,415
387,2240,218
388,1749,542
389,988,494
390,637,599
391,626,367
392,461,382
393,349,230
394,367,221
395,238,214
396,369,304
397,262,277
398,240,189
399,250,225
400,215,98
401,253,107
402,210,97
403,274,144
404,162,202
405,201,154
406,140,233
407,155,118
408,224,116
409,130,106
410,141,80
411,130,93
412,122,113
413,107,88
414,133,151
415,112,69
416,131,84
417,91,63
418,123,81
419,149,89
420,114,96
421,106,112
422,180,64
423,110,27
424,112,69
425,118,107
426,107,62
427,105,34
428,124,75
429,128,37
430,110,33
431,87,45
432,101,118
433,219,401
434,274,838
435,452,597
436,1886,150
437,2467,423
438,1486,420
439,651,336
440,379,391
441,230,222
442,180,193
443,142,151
444,148,93
445,224,207
446,183,107
447,234,97
448,124,70
449,114,128
450,122,73
451,196,103
452,166,64
453,96,55
454,92,112
455,129,54
456,108,75
457,115,103
458,136,61
459,128,48
460,75,70
