0,135,14
1,134,16
2,105,28
3,471,21
4,658,16
5,339,13
6,747,25
7,254,17
8,1295,13
9,363,21
10,176,9
11,193,5
12,187,0
13,181,0
14,237,0
15,218,0
16,245,0
17,244,0
18,189,1
19,151,0
20,278,6
21,213,0
22,225,0
23,156,0
24,144,0
25,194,0
26,182,0
27,162,0
28,109,0
29,139,0
30,112,0
31,134,0
32,106,0
33,116,0
34,163,0
35,165,0
36,161,0
37,170,0
38,98,0
39,80,39
40,438,1786
41,295,1131
42,151,784
43,1126,443
44,912,148
45,459,48
46,329,9
47,209,16
48,179,0
49,202,0
50,150,0
51,208,0
52,177,0
53,178,0
54,238,0
55,152,0
56,242,0
57,151,0
58,134,0
59,150,0
60,175,0
61,219,0
62,222,0
63,148,0
64,167,0
65,161,0
66,146,0
67,172,0
68,166,0
69,178,0
70,128,0
71,163,0
72,159,0
73,214,0
74,200,0
75,238,0
76,120,0
77,144,0
78,174,0
79,116,0
80,138,0
81,158,0
82,118,0
83,177,0
84,106,0
85,188,0
86,149,579
87,411,2874
88,297,1088
89,267,364
90,965,215
91,731,80
92,414,25
93,281,16
94,224,0
95,176,0
96,199,0
97,166,0
98,242,0
99,151,0
100,170,0
101,183,0
102,161,0
103,101,0
104,160,0
105,193,0
106,176,0
107,176,2
108,113,0
109,111,0
110,1392,0
111,272,0
112,121,0
113,151,0
114,149,0
115,112,0
116,129,0
117,113,0
118,125,0
119,103,7
120,140,0
121,115,0
122,1037,0
123,238,0
124,126,0
125,68,0
126,74,0
127,77,0
128,94,0
129,126,0
130,128,0
131,74,0
132,109,0
133,84,0
134,91,0
135,67,0
136,80,0
137,113,0
138,93,0
139,82,0
140,98,551
141,231,1139
142,151,690
143,354,178
144,930,178
145,379,75
146,365,13
147,171,5
148,144,0
149,171,0
150,145,0
151,178,0
152,166,0
153,190,0
154,132,0
155,183,0
156,223,0
157,243,0
158,234,3
159,180,0
160,162,0
161,186,0
162,157,0
163,171,0
164,143,0
165,271,0
166,169,0
167,144,0
168,161,0
169,134,0
170,156,0
171,157,0
172,182,0
173,131,0
174,167,0
175,240,0
176,191,0
177,180,0
178,102,0
179,134,795
180,349,867
181,207,221
182,725,95
183,1676,80
184,647,30
185,379,4
186,289,0
187,229,0
188,319,0
189,240,0
190,170,0
191,150,0
192,158,0
193,225,0
194,151,0
195,139,0
196,160,0
197,170,0
198,144,0
199,142,0
200,181,0
201,153,0
202,143,0
203,119,0
204,123,0
205,137,0
206,112,0
207,132,0
208,148,0
209,129,0
210,147,0
211,99,0
212,118,0
213,129,0
214,154,0
215,123,0
216,134,0
217,171,0
218,167,0
219,140,0
220,155,0
221,170,0
222,202,0
223,133,0
224,785,0
225,205,0
226,97,0
227,142,0
228,122,0
229,146,0
230,126,0
231,133,0
232,166,0
233,114,0
234,161,0
235,112,0
236,117,0
237,102,0
238,94,0
239,122,22
240,222,656
241,399,1056
242,598,638
243,1007,172
244,954,98
245,624,22
246,410,0
247,304,14
248,278,0
249,206,0
250,240,0
251,170,0
252,150,0
253,133,0
254,208,0
255,146,0
256,158,0
257,149,0
258,228,0
259,143,0
260,130,0
261,112,0
262,185,0
263,93,0
264,93,0
265,140,0
266,160,0
267,133,0
268,139,0
269,137,0
270,173,0
271,113,0
272,149,0
273,128,0
274,111,0
275,145,0
276,141,0
277,155,0
278,140,0
279,162,0
280,170,0
281,118,0
282,97,0
283,107,0
284,143,0
285,128,0
286,68,0
287,114,0
288,67,0
289,77,0
290,82,0
291,58,590
292,286,1484
293,222,1008
294,1709,340
295,1253,144
296,653,42
297,320,3
298,224,0
299,249,0
300,152,0
301,154,0
302,146,0
303,189,0
304,160,0
305,133,0
306,149,0
307,155,0
308,1271,0
309,311,0
310,177,0
311,217,0
312,123,0
313,96,0
314,153,0
315,152,0
316,205,0
317,184,0
318,146,0
319,161,0
320,230,0
321,174,0
322,147,0
323,157,0
324,197,0
325,125,0
326,197,0
327,203,2
328,97,0
329,155,0
330,149,0
331,163,0
332,131,0
333,167,0
334,220,0
335,176,0
336,192,0
337,175,0
338,149,0
339,212,0
340,176,0
341,117,0
342,178,0
343,178,0
344,174,0
345,115,0
346,156,0
347,161,0
348,139,9
349,222,699
350,325,599
351,384,291
352,1279,208
353,797,117
354,351,44
355,286,11
356,221,0
357,526,0
358,200,0
359,813,0
360,341,0
361,225,0
362,158,0
363,157,0
364,163,0
365,162,0
366,128,0
367,197,0
368,198,0
369,177,0
370,217,0
371,173,0
372,184,0
373,113,0
374,171,0
375,208,0
376,195,0
377,736,0
378,197,0
379,167,0
380,205,10
381,208,0
382,208,0
383,177,0
384,135,11
385,188,0
386,112,0
387,147,0
388,145,0
389,117,0
390,149,0
391,148,0
392,128,0
393,151,0
394,171,0
395,108,42
396,107,0
397,143,15
398,176,823
399,578,1035
400,1237,219
401,1461,97
402,718,22
403,774,5
404,478,0
405,321,0
406,253,0
407,199,0
408,268,0
409,197,0
410,147,0
411,150,0
412,164,0
413,181,0
414,267,0
415,255,0
416,240,0
417,239,0
418,192,0
419,215,0
420,201,0
421,169,0
422,171,0
423,185,0
424,177,0
425,209,0
426,178,0
427,185,0
428,137,0
429,195,0
430,146,0
431,151,0
432,228,0
433,206,0
434,128,0
435,160,0
436,137,0
437,137,0
438,219,0
439,128,0
440,112,0
441,112,285
442,511,657
443,734,471
444,507,137
445,751,110
446,656,57
447,377,15
448,240,1
449,275,11
450,204,0
451,154,0
452,152,0
453,240,0
454,164,0
455,208,0
456,199,0
457,169,0
458,144,0
459,144,0
460,122,0
461,131,0
462,128,0
463,245,0
464,187,0
465,144,0
466,192,0
467,201,0
468,192,0
469,141,0
470,174,0
471,157,0
472,174,0
473,173,0
474,150,0
475,243,0
476,163,0
477,180,0
478,139,0
479,176,0
480,193,0
481,139,0
482,128,0
483,82,0
484,133,0
485,159,0
486,128,0
487,126,0
488,125,0
489,105,0
490,122,0
491,144,0
492,149,0
493,108,0
494,157,0
495,144,0
496,99,251
497,880,771
498,669,609
499,478,160
500,1042,204
501,631,71
502,623,26
503,391,16
504,304,4
505,287,3
506,186,0
507,191,0
508,193,0
509,143,0
510,123,0
511,124,0
512,174,0
513,170,0
514,179,0
515,179,0
516,137,0
517,227,0
518,203,0
519,151,0
520,170,0
521,207,0
522,128,0
523,144,0
524,145,0
525,195,0
526,158,0
527,150,0
528,191,0
529,147,0
530,226,0
531,167,0
532,195,0
533,145,0
534,150,0
535,185,0
536,133,0
537,131,0
538,122,0
539,109,0
540,120,0
541,169,0
542,99,0
543,112,0
544,82,0
545,93,89
546,129,800
547,176,972
548,269,606
549,1051,278
550,1305,126
551,645,48
552,285,16
553,250,0
554,304,0
555,211,0
556,201,0
557,141,0
558,130,0
559,167,0
560,192,0
561,141,0
562,162,0
563,96,0
564,176,0
565,123,0
566,162,0
567,145,0
568,145,0
569,144,0
570,113,0
571,125,0
572,138,0
573,95,0
574,115,0
575,100,0
576,128,0
577,126,0
578,161,0
579,165,0
580,230,0
581,205,0
582,204,0
583,163,0
584,108,0
585,115,0
586,121,0
587,117,0
588,94,0
589,85,0
590,96,0
591,117,0
592,79,148
593,283,1012
594,320,1104
595,892,388
596,1521,179
597,715,53
598,479,26
599,427,15
600,318,0
601,220,0
602,250,0
603,218,0
604,145,0
605,163,0
606,133,0
607,149,0
608,206,0
609,97,0
610,101,0
611,125,0
612,86,0
613,205,21
614,229,11
615,80,0
616,261,18
617,233,0
618,190,0
619,188,0
620,208,34
621,121,4
622,146,15
623,149,28
624,84,29
625,161,50
626,103,36
627,80,36
628,127,81
629,135,70
630,118,79
631,191,128
632,130,90
