491,80,4
492,67,16
493,66,21
494,72,0
495,763,41
496,2937,390
497,2802,269
498,1712,204
499,1486,183
500,1065,101
501,1136,96
502,582,109
503,373,373
504,245,244
505,176,121
506,191,70
507,125,32
508,132,43
509,103,22
510,110,20
511,95,18
512,91,3
513,77,16
514,65,0
515,80,16
516,100,25
517,80,16
518,103,16
519,82,16
520,77,42
521,71,111
522,85,88
523,102,77
524,77,61
525,83,40
526,77,28
527,114,31
528,97,38
529,84,24
530,91,14
531,80,34
532,149,42
533,92,36
534,80,12
535,70,16
536,80,15
537,112,30
538,64,5
539,69,6
540,48,0
541,58,0
542,84,10
543,438,1
544,2148,207
545,2227,309
546,1701,213
547,1665,150
548,1475,169
549,1434,176
550,1273,166
551,741,96
552,407,158
553,233,303
554,192,223
555,219,242
556,169,119
557,129,91
558,111,98
559,132,47
560,80,28
561,89,51
562,69,35
563,79,20
564,101,16
565,80,6
566,100,12
567,112,43
568,86,51
569,100,22
570,82,16
571,120,30
572,113,46
573,93,32
574,74,30
575,77,42
576,71,0
577,82,0
578,92,13
579,103,38
580,66,20
581,73,12
582,92,16
583,96,16
584,85,0
585,80,11
586,63,0
587,56,3
588,119,38
589,80,0
590,66,0
591,107,24
592,96,14
593,86,0
594,78,14
595,2294,222
596,2976,364
597,2085,274
598,1567,178
599,1236,181
600,833,118
601,432,80
602,264,262
603,444,309
604,262,240
605,233,180
606,267,176

