0, 4000, 0, 48, 0
0, 4000, 1, 42, 0
0, 4000, 2, 39, 0
0, 4000, 3, 49, 0
0, 4000, 4, 58, 0
0, 4000, 5, 49, 0
0, 4000, 6, 50, 0
0, 4000, 7, 37, 0
0, 4000, 8, 48, 0
0, 4000, 9, 60, 0
0, 4000, 10, 48, 0
0, 4000, 11, 66, 0
0, 4000, 12, 63, 0
0, 4000, 13, 49, 0
0, 4000, 14, 49, 0
0, 4000, 15, 45, 0
0, 4000, 16, 54, 0
0, 4000, 17, 49, 0
0, 4000, 18, 43, 0
0, 4000, 19, 48, 0
0, 4000, 20, 48, 0
0, 4000, 21, 43, 0
0, 4000, 22, 44, 0
0, 4000, 23, 44, 0
0, 4000, 24, 41, 0
0, 4000, 25, 47, 0
0, 4000, 26, 48, 0
0, 4000, 27, 38, 0
0, 4000, 28, 45, 0
0, 4000, 29, 39, 0
0, 4000, 30, 38, 0
0, 4000, 31, 48, 0
0, 4000, 32, 61, 0
0, 4000, 33, 51, 0
0, 4000, 34, 47, 0
0, 4000, 35, 82, 0
0, 4000, 36, 124, 18
0, 4000, 37, 394, 70
0, 4000, 38, 335, 565
0, 4000, 39, 444, 2286
0, 4000, 40, 537, 2192
0, 4000, 41, 1192, 591
0, 4000, 42, 3059, 304
0, 4000, 43, 1345, 208
0, 4000, 44, 528, 144
0, 4000, 45, 186, 85
0, 4000, 46, 146, 46
0, 4000, 47, 98, 0
0, 4000, 48, 81, 4
0, 4000, 49, 98, 10
0, 4000, 50, 135, 0
0, 4000, 51, 107, 0
0, 4000, 52, 69, 0
0, 4000, 53, 73, 0
0, 4000, 54, 75, 0
0, 4000, 55, 84, 0
0, 4000, 56, 68, 0
0, 4000, 57, 95, 0
0, 4000, 58, 82, 0
0, 4000, 59, 61, 0
0, 4000, 60, 63, 0
0, 4000, 61, 48, 0
0, 4000, 62, 53, 0
0, 4000, 63, 75, 0
0, 4000, 64, 57, 0
0, 4000, 65, 58, 0
0, 4000, 66, 50, 0
0, 4000, 67, 64, 0
0, 4000, 68, 66, 0
0, 4000, 69, 49, 0
0, 4000, 70, 51, 0
0, 4000, 71, 53, 0
0, 4000, 72, 80, 0
0, 4000, 73, 51, 0
0, 4000, 74, 48, 0
0, 4000, 75, 48, 0
0, 4000, 76, 58, 0
0, 4000, 77, 62, 0
0, 4000, 78, 60, 0
0, 4000, 79, 57, 0
0, 4000, 80, 58, 0
0, 4000, 81, 83, 0
0, 4000, 82, 80, 0
0, 4000, 83, 78, 0
