0, 4000, 76, 101, 0
0, 4000, 77, 144, 7
0, 4000, 78, 111, 0
0, 4000, 79, 107, 0
0, 4000, 80, 138, 0
0, 4000, 81, 141, 0
0, 4000, 82, 123, 0
0, 4000, 83, 720, 21
0, 4000, 84, 256, 4
0, 4000, 85, 194, 16
0, 4000, 86, 202, 59
0, 4000, 87, 1133, 2077
0, 4000, 88, 866, 1840
0, 4000, 89, 432, 659
0, 4000, 90, 2368, 470
0, 4000, 91, 774, 156
0, 4000, 92, 332, 45
0, 4000, 93, 208, 10
0, 4000, 94, 195, 0
0, 4000, 95, 209, 0
0, 4000, 96, 177, 0
0, 4000, 97, 138, 0
0, 4000, 98, 131, 0
0, 4000, 99, 211, 0
0, 4000, 100, 176, 0
0, 4000, 101, 178, 0
0, 4000, 102, 249, 0
0, 4000, 103, 160, 0
0, 4000, 104, 112, 0
0, 4000, 105, 121, 0
0, 4000, 106, 122, 7
0, 4000, 107, 157, 0
0, 4000, 108, 139, 0
0, 4000, 109, 205, 0
0, 4000, 110, 155, 0
0, 4000, 111, 115, 0
0, 4000, 112, 133, 0
0, 4000, 113, 178, 0
0, 4000, 114, 141, 0
0, 4000, 115, 176, 0
0, 4000, 116, 155, 0
0, 4000, 117, 147, 0
0, 4000, 118, 136, 0
0, 4000, 119, 121, 0
0, 4000, 120, 112, 0
0, 4000, 121, 201, 0
0, 4000, 122, 122, 0
0, 4000, 123, 97, 0
0, 4000, 124, 112, 0
0, 4000, 125, 99, 0
0, 4000, 126, 113, 0
0, 4000, 127, 112, 0
0, 4000, 128, 116, 0
0, 4000, 129, 126, 0
0, 4000, 130, 113, 0
0, 4000, 131, 84, 0
0, 4000, 132, 149, 0
0, 4000, 133, 144, 0
0, 4000, 134, 161, 0
0, 4000, 135, 133, 0
0, 4000, 136, 186, 0
0, 4000, 137, 222, 15
0, 4000, 138, 667, 1711
0, 4000, 139, 1021, 2171
0, 4000, 140, 540, 722
0, 4000, 141, 1684, 629
0, 4000, 142, 973, 167
0, 4000, 143, 317, 30
0, 4000, 144, 187, 1
0, 4000, 145, 162, 0
0, 4000, 146, 115, 0
0, 4000, 147, 111, 0
0, 4000, 148, 178, 0
0, 4000, 149, 217, 0
0, 4000, 150, 179, 0
0, 4000, 151, 144, 0
0, 4000, 152, 112, 0
0, 4000, 153, 105, 0
0, 4000, 154, 102, 0
0, 4000, 155, 109, 0
0, 4000, 156, 112, 0
0, 4000, 157, 80, 0
0, 4000, 158, 82, 0
0, 4000, 159, 107, 0
0, 4000, 160, 112, 0
0, 4000, 161, 192, 0
0, 4000, 162, 103, 0
0, 4000, 163, 182, 0
0, 4000, 164, 126, 0
0, 4000, 165, 170, 0
0, 4000, 166, 208, 0
0, 4000, 167, 112, 0
0, 4000, 168, 96, 0
0, 4000, 169, 91, 0
0, 4000, 170, 64, 0
0, 4000, 171, 106, 0
0, 4000, 172, 159, 0
0, 4000, 173, 138, 0
0, 4000, 174, 128, 0
0, 4000, 175, 165, 0
0, 4000, 176, 159, 0
0, 4000, 177, 205, 0
0, 4000, 178, 222, 0
0, 4000, 179, 122, 0
0, 4000, 180, 150, 0
0, 4000, 181, 193, 0
0, 4000, 182, 238, 0
0, 4000, 183, 249, 0
0, 4000, 184, 174, 0
0, 4000, 185, 141, 0
0, 4000, 186, 160, 0
0, 4000, 187, 204, 0
0, 4000, 188, 206, 0
0, 4000, 189, 168, 0
0, 4000, 190, 141, 0
0, 4000, 191, 330, 0
0, 4000, 192, 201, 16
0, 4000, 193, 547, 1098
0, 4000, 194, 1216, 2352
0, 4000, 195, 688, 960
0, 4000, 196, 1889, 560
0, 4000, 197, 891, 129
0, 4000, 198, 414, 21
0, 4000, 199, 295, 11
0, 4000, 200, 240, 0
0, 4000, 201, 239, 0
0, 4000, 202, 157, 0
0, 4000, 203, 208, 0
0, 4000, 204, 138, 0
0, 4000, 205, 163, 0
0, 4000, 206, 195, 0
0, 4000, 207, 147, 0
0, 4000, 208, 114, 0
0, 4000, 209, 142, 0
0, 4000, 210, 127, 0
0, 4000, 211, 163, 0
0, 4000, 212, 103, 0
0, 4000, 213, 114, 0
0, 4000, 214, 146, 0
0, 4000, 215, 113, 0
0, 4000, 216, 64, 0
0, 4000, 217, 128, 0
0, 4000, 218, 125, 0
0, 4000, 219, 78, 0
0, 4000, 220, 80, 0
0, 4000, 221, 59, 0
0, 4000, 222, 64, 0
0, 4000, 223, 113, 0
0, 4000, 224, 107, 0
0, 4000, 225, 108, 0
0, 4000, 226, 96, 0
0, 4000, 227, 105, 0
0, 4000, 228, 96, 0
0, 4000, 229, 159, 0
0, 4000, 230, 132, 0
0, 4000, 231, 185, 0
0, 4000, 232, 165, 0
0, 4000, 233, 150, 0
